0.9909121192991733,0.7949352065049754,0.6174642351218654,0.4788228676915057,0.3664209981205517,0.2765376649646412,0.2058575314329618,0.1511075566047203,0.1092975835249553,0.0777966126348071,0.05433799372996947,0.03699840746050539,0.02416116238108087,0.01446681216555676,0.006754869501736741,0
0.8926887079286016,0.7372588065344967,0.5713204218627367,0.4383012993962698,0.3316038065082415,0.2473280434630665,0.1818283997844254,0.1317083945965328,0.09394101299300581,0.06589658262307899,0.04534332626151662,0.0304207896843757,0.01959438844986831,0.01159866045119656,0.005374049559281415,0
0.8476963086487497,0.6827029040741696,0.5249222922143618,0.3979527349723027,0.2973209488385656,0.2188826040524112,0.1586927359380104,0.1132680698626693,0.07953743853027816,0.05488093477918893,0.03712209838264055,0.02448088759694348,0.01551539047024847,0.00905983294452258,0.004159075697297815,0
0.7889474654559286,0.6302824366999682,0.4792393141870661,0.3577381907985959,0.2635223543483764,0.1912640906547043,0.1366217063730483,0.09594320946914685,0.06618145788254971,0.04479807419304101,0.02970091153578797,0.0191960906322814,0.01193594923150657,0.006857377202295381,0.003113103250001358,0
0.7592945984956571,0.5741481148225817,0.4297303647987609,0.3170392460842285,0.2309085579283336,0.1651368217855887,0.1158877171981884,0.07978902938432762,0.05388239508687773,0.03566748718548403,0.02310568602641766,0.01458666639260707,0.008866754530455944,0.004994905834951029,0.002236672504774761,0
0.6443506674873852,0.5142962368266082,0.3828203124223615,0.2800764835614566,0.2002144594208889,0.1401647657315561,0.09622256141125503,0.06476490520792449,0.04270632653986922,0.02755964505278603,0.01737709783733139,0.01066673154063077,0.006307522823908937,0.00346754027587664,0.001526069700443459,0
0.6063475427153993,0.4695130658903354,0.3404868729635964,0.2424958929604364,0.1694103024335383,0.1161026489709035,0.07791763368599565,0.05113815045019346,0.03279122803754291,0.02052443872163633,0.01252361787143177,0.007428374819221271,0.004245305481848198,0.002263331552998765,0.0009742623561109278,0
0.5464153672326101,0.4079968141893035,0.2937733949438972,0.2052962640720948,0.1404403590456837,0.09393250742094073,0.06130092279591861,0.03899218394461656,0.02415563759527235,0.01456349862543913,0.008536630665642217,0.004854334314299723,0.002658734280860925,0.001363168342243777,0.000570075546097596,0
0.4865842397869683,0.3556223461920031,0.2499288431656641,0.1704822428130693,0.1135285476750598,0.07358320511068579,0.04634224421290566,0.02834499647620103,0.01682711561279876,0.009687760883446292,0.005403732008912054,0.002915243401080435,0.001512795696848228,0.0007371939120530595,0.0002965961624986806,0
0.4341186630180554,0.3075421692060807,0.2081481955111297,0.1376812976373833,0.08836402931534414,0.05498904806987668,0.03313465723073944,0.01930577721097462,0.01086467230553038,0.00590074445575272,0.003090298595618993,0.001558595195876766,0.0007540364883475867,0.0003433395628654848,0.0001309355397521115,0
0.3948881249955022,0.2516703011664204,0.1665294346662058,0.1061663568915127,0.06524592319033649,0.0385689363111097,0.02192976892516871,0.0119870930201379,0.006292224013284101,0.003167846744486059,0.001527820754145139,0.0007049866944709573,0.0003104110627465344,0.0001286633966508962,4.5408389419302e-05,0
0.3188553080050213,0.2028975633096183,0.1285483585091232,0.0771364673771361,0.04442228099609927,0.02451894583190908,0.01292154502511659,0.006486374167362017,0.003096851188059749,0.001404667182529405,0.0006045789173684464,0.0002465910874050691,9.512009019995024e-05,3.440632473528899e-05,1.078330056523499e-05,0
0.2512616266272306,0.1524922163137056,0.0904111614590888,0.05079038549349607,0.02689117633926486,0.01342388346399373,0.006320678232785175,0.002801005483080655,0.001164985193512454,0.0004536265639038253,0.0001650105598235897,5.596899341785187e-05,1.766969844666705e-05,5.169748659306795e-06,1.330209957123862e-06,0
0.1907830059003456,0.1057347216938303,0.05656686695805848,0.02814204174621482,0.01303937379137005,0.005594694033660676,0.002210181159378874,0.0008006823123244683,0.0002651215525951458,8.000729765585695e-05,2.194834689781141e-05,5.460977333796558e-06,1.229764278287099e-06,2.500051052192542e-07,4.475127615371883e-08,0
0.1176552226282146,0.06104010541882107,0.02752228568392427,0.01116205759360926,0.004029522289547418,0.001280958494065024,0.0003561639047722297,8.622946842883182e-05,1.808966823112197e-05,3.271044217175287e-06,5.072382527791746e-07,6.712808146778997e-08,7.544965830343109e-09,7.165497274199488e-10,5.697500913718469e-11,0
0.05619562882966491,0.02167447345136287,0.006346406864211147,0.001454186452378446,0.0002548398094386411,3.361726083492165e-05,3.265135632064158e-06,2.277027985528125e-07,1.10919919395535e-08,3.651408788872956e-10,7.78395154135591e-12,1.012602206224156e-13,7.352874610753932e-16,2.571758765197325e-18,3.24329427237112e-21,0
